# {'participant': 'juan-carlos', 'session': 'baseline', 'EEG': 'Yes', 'date': '2022_févr._01_1646', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.00640937600146}
subj, EEG,trial,time, stimulus, response
juan-carlos,True,866,829.2294819355,tap,s
juan-carlos,True,867,829.4583890438,stimulus,
juan-carlos,True,867,829.9800689220,tap,s
juan-carlos,True,868,830.2084329128,stimulus,
juan-carlos,True,868,830.8281209469,tap,l
juan-carlos,True,869,830.9584519863,stimulus,
juan-carlos,True,869,831.6314320564,tap,s
juan-carlos,True,870,831.7084751129,stimulus,
juan-carlos,True,870,832.3455710411,tap,s
juan-carlos,True,871,832.4584960938,stimulus,
juan-carlos,True,871,833.0070679188,tap,l
juan-carlos,True,872,833.2085220814,stimulus,
juan-carlos,True,872,833.7130980492,tap,s
juan-carlos,True,873,833.9585471153,stimulus,
juan-carlos,True,873,834.4879939556,tap,s
juan-carlos,True,874,834.7085609436,stimulus,
juan-carlos,True,874,835.2022140026,tap,l
juan-carlos,True,875,835.4585759640,stimulus,
juan-carlos,True,875,835.9973940849,tap,s
juan-carlos,True,876,836.2086439133,stimulus,
juan-carlos,True,876,836.6994180679,tap,s
juan-carlos,True,877,836.9586129189,stimulus,
juan-carlos,True,877,837.4623160362,tap,l
juan-carlos,True,878,837.7086279392,stimulus,
juan-carlos,True,878,838.1805200577,tap,s
juan-carlos,True,879,838.4586410522,stimulus,
juan-carlos,True,879,838.9271531105,tap,s
juan-carlos,True,880,839.2086749077,stimulus,
juan-carlos,True,880,839.7428040504,tap,l
juan-carlos,True,881,839.9586949348,stimulus,
juan-carlos,True,881,840.4569499493,tap,s
juan-carlos,True,882,840.7086861134,stimulus,
juan-carlos,True,882,841.2402369976,tap,s
juan-carlos,True,883,841.4587550163,stimulus,
juan-carlos,True,883,842.0476748943,tap,l
juan-carlos,True,884,842.2087531090,stimulus,
juan-carlos,True,884,842.7415370941,tap,s
juan-carlos,True,885,842.9588079453,stimulus,
juan-carlos,True,885,843.5246410370,tap,s
juan-carlos,True,886,843.7087969780,stimulus,
juan-carlos,True,886,844.1901230812,tap,l
juan-carlos,True,887,844.4588310719,stimulus,
juan-carlos,True,887,844.9326469898,tap,s
juan-carlos,True,888,845.2089250088,stimulus,
juan-carlos,True,888,845.6590108871,tap,s
juan-carlos,True,889,845.9588429928,stimulus,
juan-carlos,True,889,846.3608400822,tap,l
juan-carlos,True,890,846.7088570595,stimulus,
juan-carlos,True,890,847.2534809113,tap,s
juan-carlos,True,891,847.4589350224,stimulus,
juan-carlos,True,891,847.9189538956,tap,s
juan-carlos,True,892,848.2089259624,stimulus,
juan-carlos,True,892,848.6777179241,tap,l
juan-carlos,True,893,848.9589269161,stimulus,
juan-carlos,True,893,849.4932889938,tap,s
juan-carlos,True,894,849.7089290619,stimulus,
juan-carlos,True,894,850.2033948898,tap,s
juan-carlos,True,895,850.4589419365,stimulus,
juan-carlos,True,895,850.9379289150,tap,l
juan-carlos,True,896,851.2090189457,stimulus,
juan-carlos,True,896,851.6195209026,tap,s
juan-carlos,True,897,851.9590189457,stimulus,
juan-carlos,True,897,852.3703210354,tap,s
juan-carlos,True,898,852.7090170383,stimulus,
juan-carlos,True,898,853.2061200142,tap,l
juan-carlos,True,899,853.4590189457,stimulus,
juan-carlos,True,899,853.8837659359,tap,s
juan-carlos,True,900,857.2369749546,probe_task,3
juan-carlos, True,900,859.5373299122,probe_intention,0
juan-carlos,True,900,863.2873289585,probe_distraction,1
juan-carlos,True,901,867.0706739426,stimulus,
juan-carlos,True,901,867.5036571026,tap,s
juan-carlos,True,902,867.8204789162,stimulus,
juan-carlos,True,902,867.9093201160,tap,s
juan-carlos,True,902,868.5302970409,tap,l
juan-carlos,True,903,868.5704970360,stimulus,
juan-carlos,True,903,869.2606909275,tap,s
juan-carlos,True,904,869.3205089569,stimulus,
juan-carlos,True,904,869.9423139095,tap,s
juan-carlos,True,905,870.0705249310,stimulus,
juan-carlos,True,905,870.7335290909,tap,l
juan-carlos,True,906,870.8205420971,stimulus,
juan-carlos,True,906,871.4152669907,tap,s
juan-carlos,True,907,871.5705270767,stimulus,
juan-carlos,True,907,872.1334741116,tap,s
juan-carlos,True,908,872.3205881119,stimulus,
juan-carlos,True,908,872.8556869030,tap,l
juan-carlos,True,909,873.0706260204,stimulus,
juan-carlos,True,909,873.5861740112,tap,s
juan-carlos,True,910,873.8206269741,stimulus,
juan-carlos,True,910,874.3610908985,tap,s
juan-carlos,True,911,874.5706419945,stimulus,
juan-carlos,True,911,875.1035139561,tap,l
juan-carlos,True,912,875.3206639290,stimulus,
juan-carlos,True,912,875.9313070774,tap,s
juan-carlos,True,913,876.0706748962,stimulus,
juan-carlos,True,913,876.7427940369,tap,s
juan-carlos,True,914,876.8206911087,stimulus,
juan-carlos,True,914,877.4488201141,tap,l
juan-carlos,True,915,877.5707049370,stimulus,
juan-carlos,True,915,878.1183910370,tap,s
juan-carlos,True,916,878.3207199574,stimulus,
juan-carlos,True,916,878.9095189571,tap,s
juan-carlos,True,917,879.0707359314,stimulus,
juan-carlos,True,917,879.6927130222,tap,l
juan-carlos,True,918,879.8207600117,stimulus,
juan-carlos,True,918,880.3906610012,tap,s
juan-carlos,True,919,880.5707819462,stimulus,
juan-carlos,True,919,881.1980769634,tap,s
juan-carlos,True,920,881.3208019733,stimulus,
juan-carlos,True,920,881.8796830177,tap,l
juan-carlos,True,921,882.0708179474,stimulus,
juan-carlos,True,921,882.5856659412,tap,s
juan-carlos,True,922,882.8208401203,stimulus,
juan-carlos,True,922,883.3362901211,tap,s
juan-carlos,True,923,883.5708570480,stimulus,
juan-carlos,True,923,884.0668029785,tap,l
juan-carlos,True,924,884.3208789825,stimulus,
juan-carlos,True,924,884.8822410107,tap,s
juan-carlos,True,925,885.0709049702,stimulus,
juan-carlos,True,925,885.5964379311,tap,s
juan-carlos,True,926,885.8209159374,stimulus,
juan-carlos,True,926,886.3592550755,tap,l
juan-carlos,True,927,886.5709710121,stimulus,
juan-carlos,True,927,887.1057779789,tap,s
juan-carlos,True,928,887.3209750652,stimulus,
juan-carlos,True,928,887.9335169792,tap,s
juan-carlos,True,929,888.0709719658,stimulus,
juan-carlos,True,929,888.6476569176,tap,l
juan-carlos,True,930,888.8209919930,stimulus,
juan-carlos,True,930,889.4226460457,tap,s
juan-carlos,True,931,889.5710630417,stimulus,
juan-carlos,True,931,890.2301149368,tap,s
juan-carlos,True,932,890.3210630417,stimulus,
juan-carlos,True,932,890.9726700783,tap,l
juan-carlos,True,933,891.0710599422,stimulus,
juan-carlos,True,933,891.7070329189,tap,s
juan-carlos,True,934,891.8210880756,stimulus,
juan-carlos,True,934,892.4535350800,tap,s
juan-carlos,True,935,892.5710790157,stimulus,
juan-carlos,True,935,893.1880319118,tap,l
juan-carlos,True,936,893.3210980892,stimulus,
juan-carlos,True,936,893.9305739403,tap,s
juan-carlos,True,937,894.0711169243,stimulus,
juan-carlos,True,937,894.7014920712,tap,s
juan-carlos,True,938,894.8211219311,stimulus,
juan-carlos,True,938,895.4317760468,tap,l
juan-carlos,True,939,895.5711519718,stimulus,
juan-carlos,True,939,896.1662158966,tap,s
juan-carlos,True,940,896.3211970329,stimulus,
juan-carlos,True,940,896.9088020325,tap,s
juan-carlos,True,941,897.0711989403,stimulus,
juan-carlos,True,941,897.6473150253,tap,l
juan-carlos,True,942,897.8212080002,stimulus,
juan-carlos,True,942,898.4141321182,tap,s
juan-carlos,True,943,898.5712270737,stimulus,
juan-carlos,True,943,899.1972949505,tap,s
juan-carlos,True,944,899.3212471008,stimulus,
juan-carlos,True,944,899.9438199997,tap,l
juan-carlos,True,945,900.0712640285,stimulus,
juan-carlos,True,945,900.6376791000,tap,s
juan-carlos,True,946,900.8212800026,stimulus,
juan-carlos,True,946,901.4207561016,tap,s
juan-carlos,True,947,901.5713059902,stimulus,
juan-carlos,True,947,902.1470410824,tap,l
juan-carlos,True,948,902.3213200569,stimulus,
juan-carlos,True,948,902.8692340851,tap,s
juan-carlos,True,949,903.0713350773,stimulus,
juan-carlos,True,949,903.7131719589,tap,s
juan-carlos,True,950,903.8213589191,stimulus,
juan-carlos,True,950,904.4111979008,tap,l
juan-carlos,True,951,904.5713629723,stimulus,
juan-carlos,True,951,905.0848259926,tap,s
juan-carlos,True,952,905.3213860989,stimulus,
juan-carlos,True,952,905.8272950649,tap,s
juan-carlos,True,953,906.0714120865,stimulus,
juan-carlos,True,953,906.6428871155,tap,l
juan-carlos,True,954,906.8214321136,stimulus,
juan-carlos,True,954,907.4057719707,tap,s
juan-carlos,True,955,907.5714459419,stimulus,
juan-carlos,True,955,908.1077771187,tap,s
juan-carlos,True,956,908.3214700222,stimulus,
juan-carlos,True,956,908.9354751110,tap,l
juan-carlos,True,957,909.0714859962,stimulus,
juan-carlos,True,957,909.6618189812,tap,s
juan-carlos,True,958,909.8214919567,stimulus,
juan-carlos,True,959,913.5182139874,probe_task,3
juan-carlos, True,959,915.7352490425,probe_intention,1
juan-carlos,True,959,917.5518560410,probe_distraction,0
juan-carlos,True,960,921.3351991177,stimulus,
juan-carlos,True,960,921.3362340927,tap,s
juan-carlos,True,960,921.8994510174,tap,s
juan-carlos,True,961,922.0850191116,stimulus,
juan-carlos,True,961,922.6502881050,tap,l
juan-carlos,True,962,922.8351230621,stimulus,
juan-carlos,True,962,923.4900989532,tap,s
juan-carlos,True,963,923.5850999355,stimulus,
juan-carlos,True,963,924.2041358948,tap,s
juan-carlos,True,964,924.3351008892,stimulus,
juan-carlos,True,964,924.9713180065,tap,l
juan-carlos,True,965,925.0851309299,stimulus,
juan-carlos,True,966,925.8351149559,stimulus,
juan-carlos,True,966,925.8393149376,tap,s
juan-carlos,True,966,926.5170669556,tap,s
juan-carlos,True,967,926.5851569176,stimulus,
juan-carlos,True,967,927.2838718891,tap,l
juan-carlos,True,968,927.3351459503,stimulus,
juan-carlos,True,968,928.0062329769,tap,s
juan-carlos,True,969,928.0851681232,stimulus,
juan-carlos,True,969,928.6758060455,tap,s
juan-carlos,True,970,928.8351778984,stimulus,
juan-carlos,True,970,929.3413479328,tap,l
juan-carlos,True,971,929.5852019787,stimulus,
juan-carlos,True,971,930.1162700653,tap,s
juan-carlos,True,972,930.3352279663,stimulus,
juan-carlos,True,972,930.8385460377,tap,s
juan-carlos,True,973,931.0852439404,stimulus,
juan-carlos,True,973,931.6217141151,tap,l
juan-carlos,True,974,931.8352539539,stimulus,
juan-carlos,True,974,932.3601760864,tap,s
juan-carlos,True,975,932.5852909088,stimulus,
juan-carlos,True,975,933.0906081200,tap,s
juan-carlos,True,976,933.3352940083,stimulus,
juan-carlos,True,976,933.8411478996,tap,l
juan-carlos,True,977,934.0853090286,stimulus,
juan-carlos,True,977,934.6202580929,tap,s
juan-carlos,True,978,934.8353240490,stimulus,
juan-carlos,True,978,935.4317541122,tap,s
juan-carlos,True,979,935.5853419304,stimulus,
juan-carlos,True,979,936.1255888939,tap,l
juan-carlos,True,980,936.3353590965,stimulus,
juan-carlos,True,980,937.0507190228,tap,s
juan-carlos,True,981,937.0853760242,stimulus,
juan-carlos,True,981,937.7932300568,tap,s
juan-carlos,True,982,937.8353989124,stimulus,
juan-carlos,True,982,938.4384210110,tap,l
juan-carlos,True,983,938.5854229927,stimulus,
juan-carlos,True,983,939.2742040157,tap,s
juan-carlos,True,984,939.3354270458,stimulus,
juan-carlos,True,984,940.0653030872,tap,s
juan-carlos,True,985,940.0854420662,stimulus,
juan-carlos,True,985,940.7592821121,tap,l
juan-carlos,True,986,940.8354520798,stimulus,
juan-carlos,True,986,941.5423519611,tap,s
juan-carlos,True,987,941.5854558945,stimulus,
juan-carlos,True,987,942.2930269241,tap,s
juan-carlos,True,988,942.3354799747,stimulus,
juan-carlos,True,988,942.9990279675,tap,l
juan-carlos,True,989,943.0854980946,stimulus,
juan-carlos,True,989,943.7617139816,tap,s
juan-carlos,True,990,943.8355209827,stimulus,
juan-carlos,True,990,944.4800291061,tap,s
juan-carlos,True,991,944.5855350494,stimulus,
juan-carlos,True,991,945.1008219719,tap,l
juan-carlos,True,992,945.3355660439,stimulus,
juan-carlos,True,992,945.9690310955,tap,s
juan-carlos,True,993,946.0855820179,stimulus,
juan-carlos,True,993,946.7521400452,tap,s
juan-carlos,True,994,946.8356049061,stimulus,
juan-carlos,True,994,947.3852670193,tap,l
juan-carlos,True,995,947.5856149197,stimulus,
juan-carlos,True,995,948.2535729408,tap,s
juan-carlos,True,996,948.3356330395,stimulus,
juan-carlos,True,996,949.0123469830,tap,s
juan-carlos,True,997,949.0856270790,stimulus,
juan-carlos,True,997,949.7467970848,tap,l
juan-carlos,True,998,949.8356659412,stimulus,
juan-carlos,True,998,950.5381059647,tap,s
juan-carlos,True,999,950.5856719017,stimulus,
juan-carlos,True,999,951.2360370159,tap,s
juan-carlos,True,1000,951.3356969357,stimulus,
juan-carlos,True,1000,951.9947879314,tap,l
juan-carlos,True,1001,952.0857210159,stimulus,
juan-carlos,True,1001,952.8346230984,tap,s
juan-carlos,True,1002,952.8357069492,stimulus,
juan-carlos,True,1002,953.5204150677,tap,s
juan-carlos,True,1003,953.5857489109,stimulus,
juan-carlos,True,1004,954.3357679844,stimulus,
juan-carlos,True,1004,954.3481099606,tap,l
juan-carlos,True,1005,955.0857899189,stimulus,
juan-carlos,True,1005,955.1879210472,tap,s
juan-carlos,True,1006,955.8358030319,stimulus,
juan-carlos,True,1006,955.8776700497,tap,s
juan-carlos,True,1007,956.5858230591,stimulus,
juan-carlos,True,1007,956.6081769466,tap,l
juan-carlos,True,1007,957.2736079693,tap,s
juan-carlos,True,1008,957.3358459473,stimulus,
juan-carlos,True,1008,957.9349699020,tap,s
juan-carlos,True,1009,958.0858809948,stimulus,
juan-carlos,True,1009,958.7749300003,tap,l
juan-carlos,True,1010,958.8358778954,stimulus,
juan-carlos,True,1010,959.4890470505,tap,s
juan-carlos,True,1011,959.5858919621,stimulus,
juan-carlos,True,1011,960.2964570522,tap,s
juan-carlos,True,1012,960.3359079361,stimulus,
juan-carlos,True,1012,961.0067000389,tap,l
juan-carlos,True,1013,961.0859220028,stimulus,
juan-carlos,True,1013,961.7531270981,tap,s
juan-carlos,True,1014,961.8359360695,stimulus,
juan-carlos,True,1014,962.5241010189,tap,s
juan-carlos,True,1015,962.5859611034,stimulus,
juan-carlos,True,1015,963.2951209545,tap,l
juan-carlos,True,1016,963.3359510899,stimulus,
juan-carlos,True,1016,964.0821831226,tap,s
juan-carlos,True,1017,964.0860528946,stimulus,
juan-carlos,True,1017,964.8165569305,tap,s
juan-carlos,True,1018,964.8360528946,stimulus,
juan-carlos,True,1018,965.4983799458,tap,l
juan-carlos,True,1019,965.5860540867,stimulus,
juan-carlos,True,1019,966.3056879044,tap,s
juan-carlos,True,1020,966.3360550404,stimulus,
juan-carlos,True,1020,967.0240550041,tap,s
juan-carlos,True,1021,967.0861248970,stimulus,
juan-carlos,True,1021,967.7543599606,tap,l
juan-carlos,True,1022,967.8361070156,stimulus,
juan-carlos,True,1022,968.5292909145,tap,s
juan-carlos,True,1023,968.5861339569,stimulus,
juan-carlos,True,1023,969.2312839031,tap,s
juan-carlos,True,1024,969.3361380100,stimulus,
juan-carlos,True,1024,969.9575309753,tap,l
juan-carlos,True,1025,970.0861549377,stimulus,
juan-carlos,True,1025,970.7366158962,tap,s
juan-carlos,True,1026,970.8361830711,stimulus,
juan-carlos,True,1026,971.4913740158,tap,s
juan-carlos,True,1027,971.5862689018,stimulus,
juan-carlos,True,1027,972.1934099197,tap,l
juan-carlos,True,1028,972.3362228870,stimulus,
juan-carlos,True,1028,972.9765679836,tap,s
juan-carlos,True,1029,973.0862350464,stimulus,
juan-carlos,True,1029,973.6704530716,tap,s
juan-carlos,True,1030,973.8362569809,stimulus,
juan-carlos,True,1030,974.4575250149,tap,l
juan-carlos,True,1031,974.5862429142,stimulus,
juan-carlos,True,1031,975.1433141232,tap,s
juan-carlos,True,1032,975.3362929821,stimulus,
juan-carlos,True,1032,975.8249709606,tap,s
juan-carlos,True,1033,979.0657610893,probe_task,3
juan-carlos, True,1033,981.1660900116,probe_intention,1
juan-carlos,True,1033,982.7993979454,probe_distraction,0
juan-carlos,True,1034,986.5833330154,stimulus,
juan-carlos,True,1034,986.5842831135,tap,l
juan-carlos,True,1034,987.0764110088,tap,l
juan-carlos,True,1035,987.3331570625,stimulus,
juan-carlos,True,1035,988.0378770828,tap,s
juan-carlos,True,1036,988.0831511021,stimulus,
juan-carlos,True,1036,988.6709349155,tap,l
juan-carlos,True,1037,988.8331639767,stimulus,
juan-carlos,True,1038,989.5831830502,stimulus,
juan-carlos,True,1038,990.2692630291,tap,l
juan-carlos,True,1039,990.3331971169,stimulus,
juan-carlos,True,1039,991.0360829830,tap,s
juan-carlos,True,1040,991.0832059383,stimulus,
juan-carlos,True,1040,991.7420840263,tap,s
juan-carlos,True,1041,991.8332290649,stimulus,
juan-carlos,True,1041,992.4805910587,tap,l
juan-carlos,True,1042,992.5832490921,stimulus,
juan-carlos,True,1042,993.2636320591,tap,s
juan-carlos,True,1043,993.3332700729,stimulus,
juan-carlos,True,1043,993.9778349400,tap,s
juan-carlos,True,1044,994.0832819939,stimulus,
juan-carlos,True,1044,994.6960871220,tap,l
juan-carlos,True,1045,994.8333070278,stimulus,
juan-carlos,True,1045,995.3899209499,tap,s
juan-carlos,True,1046,995.5833249092,stimulus,
juan-carlos,True,1046,996.1810889244,tap,s
juan-carlos,True,1047,996.3333411217,stimulus,
juan-carlos,True,1047,996.9114789963,tap,l
juan-carlos,True,1048,997.0833599567,stimulus,
juan-carlos,True,1048,997.5890910625,tap,s
juan-carlos,True,1049,997.8333799839,stimulus,
juan-carlos,True,1049,998.2545959949,tap,s
juan-carlos,True,1050,998.5833950043,stimulus,
juan-carlos,True,1050,999.0538439751,tap,l
juan-carlos,True,1051,999.3334150314,stimulus,
juan-carlos,True,1051,999.7963631153,tap,s
juan-carlos,True,1052,1000.0834240913,stimulus,
juan-carlos,True,1052,1000.5268070698,tap,s
juan-carlos,True,1053,1000.8334488869,stimulus,
juan-carlos,True,1053,1001.3991720676,tap,l
juan-carlos,True,1054,1001.5834701061,stimulus,
juan-carlos,True,1054,1002.2592968941,tap,s
juan-carlos,True,1055,1002.3334848881,stimulus,
juan-carlos,True,1055,1002.9612269402,tap,s
juan-carlos,True,1056,1003.0834980011,stimulus,
juan-carlos,True,1056,1003.6227459908,tap,l
juan-carlos,True,1057,1003.8335149288,stimulus,
juan-carlos,True,1057,1004.4381940365,tap,s
juan-carlos,True,1058,1004.5835099220,stimulus,
juan-carlos,True,1058,1005.1563880444,tap,s
juan-carlos,True,1059,1005.3335490227,stimulus,
juan-carlos,True,1059,1005.8908410072,tap,l
juan-carlos,True,1060,1006.0835659504,stimulus,
juan-carlos,True,1060,1006.6982951164,tap,s
juan-carlos,True,1061,1006.8335809708,stimulus,
juan-carlos,True,1061,1007.4812500477,tap,s
juan-carlos,True,1062,1007.5836000443,stimulus,
juan-carlos,True,1062,1008.1387140751,tap,l
juan-carlos,True,1063,1008.3336100578,stimulus,
juan-carlos,True,1063,1008.9501740932,tap,s
juan-carlos,True,1064,1009.0836360455,stimulus,
juan-carlos,True,1064,1009.6643469334,tap,s
juan-carlos,True,1065,1009.8336529732,stimulus,
juan-carlos,True,1065,1010.4150180817,tap,l
juan-carlos,True,1066,1010.5836730003,stimulus,
juan-carlos,True,1066,1011.1251759529,tap,s
juan-carlos,True,1067,1011.3336880207,stimulus,
juan-carlos,True,1067,1011.8271069527,tap,s
juan-carlos,True,1068,1012.0837080479,stimulus,
juan-carlos,True,1068,1012.5817730427,tap,l
juan-carlos,True,1069,1012.8337309361,stimulus,
juan-carlos,True,1069,1013.2756319046,tap,s
juan-carlos,True,1070,1013.5837430954,stimulus,
juan-carlos,True,1070,1014.0669529438,tap,s
juan-carlos,True,1071,1014.3337640762,stimulus,
juan-carlos,True,1071,1014.8176019192,tap,l
juan-carlos,True,1072,1015.0837740898,stimulus,
juan-carlos,True,1072,1015.5155351162,tap,s
juan-carlos,True,1073,1015.8338000774,stimulus,
juan-carlos,True,1073,1016.2824499607,tap,s
juan-carlos,True,1074,1016.5838110447,stimulus,
juan-carlos,True,1074,1017.0737290382,tap,l
juan-carlos,True,1075,1017.3338260651,stimulus,
juan-carlos,True,1075,1017.8162939548,tap,s
juan-carlos,True,1076,1018.0838429928,stimulus,
juan-carlos,True,1076,1018.6074779034,tap,s
juan-carlos,True,1077,1018.8338639736,stimulus,
juan-carlos,True,1077,1019.3499898911,tap,l
juan-carlos,True,1078,1019.5838770866,stimulus,
juan-carlos,True,1078,1020.0316879749,tap,s
juan-carlos,True,1079,1020.3338959217,stimulus,
juan-carlos,True,1079,1020.8796451092,tap,s
juan-carlos,True,1080,1021.0839080811,stimulus,
juan-carlos,True,1080,1021.5979399681,tap,l
juan-carlos,True,1081,1021.8339240551,stimulus,
juan-carlos,True,1081,1022.4986050129,tap,s
juan-carlos,True,1082,1022.5839319229,stimulus,
juan-carlos,True,1082,1023.3102269173,tap,s
juan-carlos,True,1083,1023.3339579105,stimulus,
juan-carlos,True,1083,1024.0446000099,tap,l
juan-carlos,True,1084,1024.0839788914,stimulus,
juan-carlos,True,1084,1024.7506310940,tap,s
juan-carlos,True,1085,1024.8339951038,stimulus,
juan-carlos,True,1085,1025.4810290337,tap,s
juan-carlos,True,1086,1025.5840160847,stimulus,
juan-carlos,True,1086,1026.2357320786,tap,l
juan-carlos,True,1087,1026.3340361118,stimulus,
juan-carlos,True,1087,1026.9985148907,tap,s
juan-carlos,True,1088,1027.0840430260,stimulus,
juan-carlos,True,1088,1027.7289149761,tap,s
juan-carlos,True,1089,1027.8341269493,stimulus,
juan-carlos,True,1089,1028.4471960068,tap,l
juan-carlos,True,1090,1028.5841269493,stimulus,
juan-carlos,True,1090,1029.2383410931,tap,s
juan-carlos,True,1091,1029.3341279030,stimulus,
juan-carlos,True,1091,1029.9565229416,tap,s
juan-carlos,True,1092,1030.0841290951,stimulus,
juan-carlos,True,1092,1030.7559320927,tap,l
juan-carlos,True,1093,1030.8342289925,stimulus,
juan-carlos,True,1093,1031.4417119026,tap,s
juan-carlos,True,1094,1031.5841999054,stimulus,
juan-carlos,True,1094,1032.0138649940,tap,s
juan-carlos,True,1095,1032.3341979980,stimulus,
juan-carlos,True,1095,1032.7766990662,tap,l
juan-carlos,True,1096,1033.0842030048,stimulus,
juan-carlos,True,1096,1033.5272600651,tap,s
juan-carlos,True,1097,1033.8342199326,stimulus,
juan-carlos,True,1097,1034.2859749794,tap,s
juan-carlos,True,1098,1034.5842409134,stimulus,
juan-carlos,True,1098,1035.0083079338,tap,l
juan-carlos,True,1099,1035.3342540264,stimulus,
juan-carlos,True,1099,1035.7751350403,tap,s
juan-carlos,True,1100,1036.0842690468,stimulus,
juan-carlos,True,1100,1036.5744590759,tap,s
juan-carlos,True,1101,1036.8342831135,stimulus,
juan-carlos,True,1101,1037.3048338890,tap,l
juan-carlos,True,1102,1037.5843009949,stimulus,
juan-carlos,True,1102,1038.0756781101,tap,s
juan-carlos,True,1103,1038.3343250751,stimulus,
juan-carlos,True,1103,1038.7574748993,tap,s
juan-carlos,True,1104,1039.0843389034,stimulus,
juan-carlos,True,1104,1039.5486290455,tap,l
juan-carlos,True,1105,1039.8343629837,stimulus,
juan-carlos,True,1105,1040.3195021152,tap,s
juan-carlos,True,1106,1043.5468940735,probe_task,3
juan-carlos, True,1106,1045.3978049755,probe_intention,1
juan-carlos,True,1106,1046.9810450077,probe_distraction,0
juan-carlos,True,1107,1050.7635459900,stimulus,
juan-carlos,True,1107,1050.7923479080,tap,l
juan-carlos,True,1107,1051.4212310314,tap,s
juan-carlos,True,1108,1051.5133960247,stimulus,
juan-carlos,True,1108,1052.1191539764,tap,l
juan-carlos,True,1109,1052.2634050846,stimulus,
juan-carlos,True,1109,1052.9346780777,tap,s
juan-carlos,True,1110,1053.0134239197,stimulus,
juan-carlos,True,1110,1053.6934680939,tap,s
juan-carlos,True,1111,1053.7634420395,stimulus,
juan-carlos,True,1111,1054.3913779259,tap,l
juan-carlos,True,1112,1054.5134570599,stimulus,
juan-carlos,True,1112,1055.1785669327,tap,s
juan-carlos,True,1113,1055.2634758949,stimulus,
juan-carlos,True,1113,1055.9089069366,tap,s
juan-carlos,True,1114,1056.0134849548,stimulus,
juan-carlos,True,1114,1056.6150410175,tap,l
juan-carlos,True,1115,1056.7635040283,stimulus,
juan-carlos,True,1115,1057.3575139046,tap,s
juan-carlos,True,1116,1057.5134959221,stimulus,
juan-carlos,True,1116,1058.1567599773,tap,s
juan-carlos,True,1117,1058.2635409832,stimulus,
juan-carlos,True,1117,1058.8628690243,tap,l
juan-carlos,True,1118,1059.0135591030,stimulus,
juan-carlos,True,1118,1059.6297171116,tap,s
juan-carlos,True,1119,1059.7635679245,stimulus,
juan-carlos,True,1119,1060.4045929909,tap,s
juan-carlos,True,1120,1060.5135860443,stimulus,
juan-carlos,True,1120,1061.1552600861,tap,l
juan-carlos,True,1121,1061.2636098862,stimulus,
juan-carlos,True,1121,1061.9587728977,tap,s
juan-carlos,True,1122,1062.0136170387,stimulus,
juan-carlos,True,1122,1062.7173619270,tap,s
juan-carlos,True,1123,1062.7636330128,stimulus,
juan-carlos,True,1123,1063.4030699730,tap,l
juan-carlos,True,1124,1063.5136480331,stimulus,
juan-carlos,True,1124,1064.1619529724,tap,s
juan-carlos,True,1125,1064.2636721134,stimulus,
juan-carlos,True,1125,1064.9857239723,tap,s
juan-carlos,True,1126,1065.0136930943,stimulus,
juan-carlos,True,1126,1065.7525210381,tap,l
juan-carlos,True,1127,1065.7637109756,stimulus,
juan-carlos,True,1127,1066.3489830494,tap,s
juan-carlos,True,1128,1066.5137319565,stimulus,
juan-carlos,True,1128,1067.0874359608,tap,s
juan-carlos,True,1129,1067.2637529373,stimulus,
juan-carlos,True,1129,1067.9070510864,tap,l
juan-carlos,True,1130,1068.0137650967,stimulus,
juan-carlos,True,1130,1068.5522611141,tap,s
juan-carlos,True,1131,1068.7637898922,stimulus,
juan-carlos,True,1131,1069.3150019646,tap,s
juan-carlos,True,1132,1069.5138120651,stimulus,
juan-carlos,True,1132,1070.0251739025,tap,l
juan-carlos,True,1133,1070.2638258934,stimulus,
juan-carlos,True,1133,1070.9056000710,tap,s
juan-carlos,True,1134,1071.0138359070,stimulus,
juan-carlos,True,1134,1071.6075749397,tap,s
juan-carlos,True,1135,1071.7638580799,stimulus,
juan-carlos,True,1135,1072.3216850758,tap,l
juan-carlos,True,1136,1072.5138719082,stimulus,
juan-carlos,True,1136,1073.0966160297,tap,s
juan-carlos,True,1137,1073.2638909817,stimulus,
juan-carlos,True,1137,1073.8554499149,tap,s
juan-carlos,True,1138,1074.0139160156,stimulus,
juan-carlos,True,1138,1074.6710898876,tap,l
juan-carlos,True,1139,1074.7639319897,stimulus,
juan-carlos,True,1139,1075.3405160904,tap,s
juan-carlos,True,1140,1075.5139539242,stimulus,
juan-carlos,True,1140,1076.0749909878,tap,s
juan-carlos,True,1141,1076.2639720440,stimulus,
juan-carlos,True,1141,1076.8743131161,tap,l
juan-carlos,True,1142,1077.0139899254,stimulus,
juan-carlos,True,1142,1077.6655700207,tap,s
juan-carlos,True,1143,1077.7640099525,stimulus,
juan-carlos,True,1143,1078.4405410290,tap,s
juan-carlos,True,1144,1078.5140249729,stimulus,
juan-carlos,True,1144,1079.1262280941,tap,l
juan-carlos,True,1145,1079.2640500069,stimulus,
juan-carlos,True,1145,1079.9337069988,tap,s
juan-carlos,True,1146,1080.0140900612,stimulus,
juan-carlos,True,1146,1080.6356871128,tap,s
juan-carlos,True,1147,1080.7640910149,stimulus,
