# {'participant': 'toni', 'session': 'randTMS', 'EEG': 'Yes', 'date': '2022_Feb_08_1802', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.031995373551176}
condition,block_num,subj, EEG,trial,time, stimulus, response
active_arrhTMS_5,5,toni,True,90,78.8468935440,tap,s
active_arrhTMS_5,5,toni,True,90,79.5747278310,tap,l
active_arrhTMS_5,5,toni,True,91,79.5794165810,stimulus,
active_arrhTMS_5,5,toni,True,92,80.3295550530,stimulus,
active_arrhTMS_5,5,toni,True,92,80.3426859540,tap,s
active_arrhTMS_5,5,toni,True,13,80.9291152810,pulse,NA
active_arrhTMS_5,5,toni,True,92,81.0624391440,tap,l
active_arrhTMS_5,5,toni,True,14,81.0704217950,pulse,NA
active_arrhTMS_5,5,toni,True,93,81.0796277040,stimulus,
active_arrhTMS_5,5,toni,True,15,81.1789513150,pulse,NA
active_arrhTMS_5,5,toni,True,17,81.4424990120,pulse,NA
active_arrhTMS_5,5,toni,True,93,81.8149778430,tap,s
active_arrhTMS_5,5,toni,True,94,81.8297653490,stimulus,
active_arrhTMS_5,5,toni,True,95,82.5798834970,stimulus,
active_arrhTMS_5,5,toni,True,95,82.5985524880,tap,l
active_arrhTMS_5,5,toni,True,95,83.3265820700,tap,l
active_arrhTMS_5,5,toni,True,96,83.3299985280,stimulus,
active_arrhTMS_5,5,toni,True,97,84.0801233950,stimulus,
active_arrhTMS_5,5,toni,True,97,84.1426957900,tap,s
active_arrhTMS_5,5,toni,True,98,84.8301926370,stimulus,
active_arrhTMS_5,5,toni,True,98,84.8385229130,tap,l
active_arrhTMS_5,5,toni,True,17,85.2581397040,pulse,NA
active_arrhTMS_5,5,toni,True,18,85.3443288410,pulse,NA
active_arrhTMS_5,5,toni,True,19,85.3751640710,pulse,NA
active_arrhTMS_5,5,toni,True,98,85.5425888820,tap,s
active_arrhTMS_5,5,toni,True,99,85.5803256830,stimulus,
active_arrhTMS_5,5,toni,True,21,85.7619719440,pulse,NA
active_arrhTMS_5,5,toni,True,99,86.3026356490,tap,l
active_arrhTMS_5,5,toni,True,100,86.3304172420,stimulus,
active_arrhTMS_5,5,toni,True,100,87.0465606860,tap,l
active_arrhTMS_5,5,toni,True,101,87.0805300060,stimulus,
active_arrhTMS_5,5,toni,True,101,87.8226195620,tap,s
active_arrhTMS_5,5,toni,True,102,87.8307147530,stimulus,
active_arrhTMS_5,5,toni,True,103,88.5808185760,stimulus,
active_arrhTMS_5,5,toni,True,103,88.5825631150,tap,l
active_arrhTMS_5,5,toni,True,104,89.3309424570,stimulus,
active_arrhTMS_5,5,toni,True,104,89.3505509070,tap,s
active_arrhTMS_5,5,toni,True,104,90.0385470240,tap,l
active_arrhTMS_5,5,toni,True,105,90.0810534530,stimulus,
active_arrhTMS_5,5,toni,True,21,90.4077161860,pulse,NA
active_arrhTMS_5,5,toni,True,22,90.5158714590,pulse,NA
active_arrhTMS_5,5,toni,True,23,90.5816242020,pulse,NA
active_arrhTMS_5,5,toni,True,105,90.7268349210,tap,s
active_arrhTMS_5,5,toni,True,106,90.8311854760,stimulus,
active_arrhTMS_5,5,toni,True,25,90.9104938580,pulse,NA
active_arrhTMS_5,5,toni,True,106,91.5508822710,tap,l
active_arrhTMS_5,5,toni,True,107,91.5812948360,stimulus,
active_arrhTMS_5,5,toni,True,107,92.2709861610,tap,s
active_arrhTMS_5,5,toni,True,108,92.3314228030,stimulus,
active_arrhTMS_5,5,toni,True,108,93.0145237740,tap,l
active_arrhTMS_5,5,toni,True,109,93.0814874320,stimulus,
active_arrhTMS_5,5,toni,True,109,93.7904923870,tap,l
active_arrhTMS_5,5,toni,True,110,93.8316029120,stimulus,
active_arrhTMS_5,5,toni,True,25,94.3639747200,pulse,NA
active_arrhTMS_5,5,toni,True,26,94.4609888100,pulse,NA
active_arrhTMS_5,5,toni,True,27,94.5112727850,pulse,NA
active_arrhTMS_5,5,toni,True,110,94.5666349660,tap,s
active_arrhTMS_5,5,toni,True,111,94.5816781890,stimulus,
active_arrhTMS_5,5,toni,True,29,94.8717132540,pulse,NA
active_arrhTMS_5,5,toni,True,111,95.2946984910,tap,l
active_arrhTMS_5,5,toni,True,112,95.3317457380,stimulus,
active_arrhTMS_5,5,toni,True,112,96.0385207450,tap,s
active_arrhTMS_5,5,toni,True,113,96.0818500410,stimulus,
active_arrhTMS_5,5,toni,True,113,96.8065551230,tap,l
active_arrhTMS_5,5,toni,True,114,96.8319897630,stimulus,
active_arrhTMS_5,5,toni,True,114,97.5267057630,tap,l
active_arrhTMS_5,5,toni,True,115,97.5821180100,stimulus,
active_arrhTMS_5,5,toni,True,115,98.3105967390,tap,l
active_arrhTMS_5,5,toni,True,116,98.3322131670,stimulus,
active_arrhTMS_5,5,toni,True,29,98.9343936090,pulse,NA
active_arrhTMS_5,5,toni,True,116,99.0305590790,tap,l
active_arrhTMS_5,5,toni,True,30,99.0310524150,pulse,NA
active_arrhTMS_5,5,toni,True,31,99.0736199130,pulse,NA
active_arrhTMS_5,5,toni,True,117,99.0823100720,stimulus,
active_arrhTMS_5,5,toni,True,33,99.4377826010,pulse,NA
active_arrhTMS_5,5,toni,True,117,99.7828164010,tap,s
active_arrhTMS_5,5,toni,True,118,99.8324314410,stimulus,
active_arrhTMS_5,5,toni,True,119,100.5825249510,stimulus,
active_arrhTMS_5,5,toni,True,119,100.5906058810,tap,l
active_arrhTMS_5,5,toni,True,120,101.3326653100,stimulus,
active_arrhTMS_5,5,toni,True,120,101.3427926740,tap,l
active_arrhTMS_5,5,toni,True,120,102.0785497340,tap,s
active_arrhTMS_5,5,toni,True,121,102.0827559950,stimulus,
active_arrhTMS_5,5,toni,True,121,102.7825577110,tap,s
